id,suhu,kelembapan,cahaya,hujan,created_at,servo_jemuran,servo_pintu,led,status_jemuran,status_pintu
3048,28.8,80.9,2254,903,"2025-11-25 13:19:16",180,0,1,TERBUKA,TERTUTUP
3049,28.7,80.6,2275,910,"2025-11-25 13:19:23",180,0,1,TERBUKA,TERTUTUP
3050,28.7,80.5,2308,892,"2025-11-25 13:19:39",180,0,1,TERBUKA,TERTUTUP
3051,28.7,80.4,2284,909,"2025-11-25 13:19:52",180,0,1,TERBUKA,TERTUTUP
3052,28.7,80.4,2288,895,"2025-11-25 13:20:07",180,90,1,TERBUKA,TERBUKA
3053,28.6,81.1,2259,897,"2025-11-25 13:20:27",180,90,1,TERBUKA,TERBUKA
3054,28.6,81.1,2259,897,"2025-11-25 13:20:36",180,0,1,TERBUKA,TERTUTUP
3055,28.6,80.7,2245,893,"2025-11-25 13:20:44",180,90,1,TERBUKA,TERBUKA
3056,28.6,80.7,2245,893,"2025-11-25 13:20:50",180,90,1,TERBUKA,TERBUKA
3057,28.6,81.4,2203,887,"2025-11-25 13:21:05",180,0,1,TERBUKA,TERTUTUP
3058,28.6,80.8,2205,894,"2025-11-25 13:21:16",180,0,1,TERBUKA,TERTUTUP
3059,28.6,81,2228,911,"2025-11-25 13:21:22",180,90,1,TERBUKA,TERBUKA
3060,28.6,81,2228,911,"2025-11-25 13:21:23",180,90,1,TERBUKA,TERBUKA
3061,28.6,81.3,2243,898,"2025-11-25 13:21:34",180,90,1,TERBUKA,TERBUKA
3062,28.6,81.3,2243,898,"2025-11-25 13:21:35",180,0,1,TERBUKA,TERTUTUP
3063,28.6,81.1,2239,895,"2025-11-25 13:21:41",180,0,1,TERBUKA,TERTUTUP
3064,28.6,80.9,2315,910,"2025-11-25 13:21:48",180,0,1,TERBUKA,TERTUTUP
3065,28.6,81.9,2259,851,"2025-11-25 13:21:54",180,0,1,TERBUKA,TERTUTUP
3066,28.6,82.2,2262,656,"2025-11-25 13:22:01",180,0,1,TERBUKA,TERTUTUP
3067,28.6,80.5,2202,724,"2025-11-25 13:22:12",180,0,1,TERBUKA,TERTUTUP
3068,28.6,82.5,2331,471,"2025-11-25 13:22:26",180,0,1,TERBUKA,TERTUTUP
3069,28.7,81.4,2241,616,"2025-11-25 13:23:03",180,0,1,TERBUKA,TERTUTUP
3070,28.7,81,2277,581,"2025-11-25 13:23:15",180,0,1,TERBUKA,TERTUTUP
3071,28.7,81,2063,654,"2025-11-25 13:23:27",180,0,1,TERBUKA,TERTUTUP
3072,28.7,81,1459,1899,"2025-11-25 13:24:18",180,0,0,TERBUKA,TERTUTUP
3073,28.7,81.4,1457,4095,"2025-11-25 13:24:26",180,0,0,TERBUKA,TERTUTUP
3074,28.6,80.9,1422,4095,"2025-11-25 13:24:36",180,0,0,TERBUKA,TERTUTUP
3075,28.7,80.7,1509,4095,"2025-11-25 13:24:45",180,0,0,TERBUKA,TERTUTUP
3076,28.7,80.7,1629,4095,"2025-11-25 13:24:57",180,0,0,TERBUKA,TERTUTUP
3077,28.6,82.1,1847,2399,"2025-11-25 13:25:05",180,0,0,TERBUKA,TERTUTUP
3078,28.7,82.3,1724,2380,"2025-11-25 13:25:12",0,0,0,TERTUTUP,TERTUTUP
3079,28.7,82.3,1724,2380,"2025-11-25 13:25:14",0,0,0,TERTUTUP,TERTUTUP
3080,28.7,83.1,1672,4095,"2025-11-25 13:25:17",180,0,0,TERBUKA,TERTUTUP
3081,28.7,83.4,1662,4095,"2025-11-25 13:25:21",180,0,0,TERBUKA,TERTUTUP
3082,28.7,83.8,1672,4095,"2025-11-25 13:25:28",180,0,0,TERBUKA,TERTUTUP
3083,28.8,83.3,1675,4095,"2025-11-25 13:25:37",180,0,0,TERBUKA,TERTUTUP
3084,28.8,81.8,1651,4095,"2025-11-25 13:25:45",180,0,0,TERBUKA,TERTUTUP
3085,28.8,81.6,1544,3253,"2025-11-25 13:25:51",180,0,0,TERBUKA,TERTUTUP
3086,28.8,81.2,1609,2311,"2025-11-25 13:26:08",180,0,0,TERBUKA,TERTUTUP
3087,28.8,81.9,1576,2113,"2025-11-25 13:26:17",180,0,0,TERBUKA,TERTUTUP
3088,28.9,81.7,1447,3171,"2025-11-25 13:26:26",180,0,0,TERBUKA,TERTUTUP
3089,28.9,82,1419,3178,"2025-11-25 13:26:33",180,0,0,TERBUKA,TERTUTUP
3090,28.9,81.7,1485,4095,"2025-11-25 13:26:42",180,0,0,TERBUKA,TERTUTUP
3091,28.9,81.8,1732,4095,"2025-11-25 13:26:54",180,0,0,TERBUKA,TERTUTUP
3092,28.9,81.9,1532,4095,"2025-11-25 13:27:05",180,0,0,TERBUKA,TERTUTUP
3093,28.9,82,1887,2252,"2025-11-25 13:27:31",180,0,0,TERBUKA,TERTUTUP
3094,30.4,78.7,1425,4095,"2025-11-25 13:28:17",180,0,0,TERBUKA,TERTUTUP
3095,30.2,78.5,1604,4095,"2025-11-25 13:28:51",180,0,0,TERBUKA,TERTUTUP
3096,30.2,78.1,1395,4095,"2025-11-25 13:28:57",180,0,0,TERBUKA,TERTUTUP
3097,30,78.3,1393,2448,"2025-11-25 13:29:06",180,0,0,TERBUKA,TERTUTUP
3098,30,78.2,1431,2058,"2025-11-25 13:29:13",180,0,0,TERBUKA,TERTUTUP
3099,29.9,78,1408,1907,"2025-11-25 13:29:20",180,0,0,TERBUKA,TERTUTUP
3100,29.9,78.8,1419,2190,"2025-11-25 13:29:29",180,0,0,TERBUKA,TERTUTUP
3101,29.8,80,1412,2845,"2025-11-25 13:29:38",180,0,0,TERBUKA,TERTUTUP
3102,29.7,79.6,1384,4095,"2025-11-25 13:29:47",180,0,0,TERBUKA,TERTUTUP
3103,29.7,79.7,1390,4095,"2025-11-25 13:29:55",180,0,0,TERBUKA,TERTUTUP
3104,29.7,79.1,1406,4095,"2025-11-25 13:30:15",180,0,0,TERBUKA,TERTUTUP
3105,29.5,78.5,1356,4095,"2025-11-25 13:30:25",180,0,0,TERBUKA,TERTUTUP
3106,29.5,79.8,1365,2020,"2025-11-25 13:30:31",180,0,0,TERBUKA,TERTUTUP
3107,29.5,80,1183,2237,"2025-11-25 13:30:40",180,0,0,TERBUKA,TERTUTUP
3108,29.4,79.4,1393,1853,"2025-11-25 13:30:57",180,0,0,TERBUKA,TERTUTUP
3109,29.4,79.6,1560,4095,"2025-11-25 13:31:04",180,0,0,TERBUKA,TERTUTUP
3110,29.4,81,1561,1624,"2025-11-25 13:31:15",180,0,0,TERBUKA,TERTUTUP
3111,29.2,78.9,1181,2144,"2025-11-25 13:32:53",180,0,0,TERBUKA,TERTUTUP
3112,29.1,79,1222,2188,"2025-11-25 13:33:04",180,0,0,TERBUKA,TERTUTUP
3113,29,79.8,1336,3068,"2025-11-25 13:33:15",180,0,0,TERBUKA,TERTUTUP
3114,29,80.3,1476,4095,"2025-11-25 13:33:23",180,0,0,TERBUKA,TERTUTUP
3115,29,79.9,1428,4095,"2025-11-25 13:33:34",180,0,0,TERBUKA,TERTUTUP
3116,29,80.7,1421,4095,"2025-11-25 13:33:48",180,0,0,TERBUKA,TERTUTUP
3117,29,79.8,1303,4095,"2025-11-25 13:34:03",180,0,0,TERBUKA,TERTUTUP
3118,29,80.7,1309,1662,"2025-11-25 13:34:13",180,0,0,TERBUKA,TERTUTUP
3119,28.9,80.4,1356,3679,"2025-11-25 13:34:25",180,0,0,TERBUKA,TERTUTUP
3120,29,79.8,1716,2381,"2025-11-25 13:34:38",0,0,0,TERTUTUP,TERTUTUP
3121,29,79.8,1716,2381,"2025-11-25 13:34:43",0,0,0,TERTUTUP,TERTUTUP
3122,28.9,80.7,1364,74,"2025-11-25 13:34:51",180,0,0,TERBUKA,TERTUTUP
3123,28.9,80.7,1364,74,"2025-11-25 13:34:54",180,0,0,TERBUKA,TERTUTUP
3124,29,80.6,1352,2088,"2025-11-25 13:35:01",0,0,0,TERTUTUP,TERTUTUP
3125,29,80.6,1352,2088,"2025-11-25 13:35:01",0,0,0,TERTUTUP,TERTUTUP
3126,29,81.6,1294,80,"2025-11-25 13:35:07",0,0,0,TERTUTUP,TERTUTUP
3127,29,80.6,1525,80,"2025-11-25 13:35:23",180,0,0,TERBUKA,TERTUTUP
3128,29,80.6,1525,80,"2025-11-25 13:35:25",180,0,0,TERBUKA,TERTUTUP
3129,29,81,1334,95,"2025-11-25 13:35:31",0,0,0,TERTUTUP,TERTUTUP
3130,29,81,1334,95,"2025-11-25 13:35:33",0,0,0,TERTUTUP,TERTUTUP
3131,29,80.9,1385,89,"2025-11-25 13:35:48",0,0,0,TERTUTUP,TERTUTUP
3132,29,80.9,1520,4095,"2025-11-25 13:35:57",180,0,0,TERBUKA,TERTUTUP
3133,29,80.9,1520,4095,"2025-11-25 13:36:00",180,0,0,TERBUKA,TERTUTUP
3134,29,80.9,1515,4095,"2025-11-25 13:36:08",0,0,0,TERTUTUP,TERTUTUP
3135,29,80.9,1515,4095,"2025-11-25 13:36:08",0,0,0,TERTUTUP,TERTUTUP
3136,29.1,81.1,1636,4095,"2025-11-25 13:36:11",180,0,0,TERBUKA,TERTUTUP
3137,29.1,80.4,1697,4095,"2025-11-25 13:36:15",180,0,0,TERBUKA,TERTUTUP
3138,29.1,80.2,1682,4095,"2025-11-25 13:36:22",180,0,0,TERBUKA,TERTUTUP
3139,29.1,79.6,1467,4095,"2025-11-25 13:36:27",0,0,0,TERTUTUP,TERTUTUP
3140,29.1,80,1598,80,"2025-11-25 13:36:32",180,0,0,TERBUKA,TERTUTUP
3141,29.1,80,1598,80,"2025-11-25 13:36:34",180,0,0,TERBUKA,TERTUTUP
3142,29,79.9,1583,74,"2025-11-25 13:36:45",0,0,0,TERTUTUP,TERTUTUP
3143,29,79.9,1583,74,"2025-11-25 13:36:46",0,0,0,TERTUTUP,TERTUTUP
3144,29,79.4,1397,82,"2025-11-25 13:36:54",0,0,0,TERTUTUP,TERTUTUP
3145,29,79.7,1317,85,"2025-11-25 13:37:01",0,0,0,TERTUTUP,TERTUTUP
3146,29,80.2,1266,84,"2025-11-25 13:37:07",0,0,0,TERTUTUP,TERTUTUP
3147,29,80.4,1349,80,"2025-11-25 13:37:11",180,0,0,TERBUKA,TERTUTUP
3148,29,80.3,1275,4095,"2025-11-25 13:37:14",180,0,0,TERBUKA,TERTUTUP
3149,29,80.2,1310,4095,"2025-11-25 13:37:26",180,0,0,TERBUKA,TERTUTUP
3150,28.9,79.5,1269,4095,"2025-11-25 13:37:33",180,0,0,TERBUKA,TERTUTUP
3151,28.9,79.6,1263,4095,"2025-11-25 13:37:41",180,0,0,TERBUKA,TERTUTUP
3152,28.9,79.8,1244,4095,"2025-11-25 13:37:48",180,0,0,TERBUKA,TERTUTUP
3153,28.9,80.2,1276,4095,"2025-11-25 13:37:54",180,0,0,TERBUKA,TERTUTUP
3154,28.9,80.9,1249,4095,"2025-11-25 13:38:05",180,0,0,TERBUKA,TERTUTUP
3155,28.9,80.8,1215,4095,"2025-11-25 13:38:18",180,0,0,TERBUKA,TERTUTUP
3156,28.9,80.6,1224,4095,"2025-11-25 13:38:28",180,0,0,TERBUKA,TERTUTUP
3157,28.9,81,1223,4095,"2025-11-25 13:38:36",180,0,0,TERBUKA,TERTUTUP
3158,28.9,81.5,1202,4095,"2025-11-25 13:38:44",180,0,0,TERBUKA,TERTUTUP
3159,28.9,80.8,1230,4095,"2025-11-25 13:38:51",180,0,0,TERBUKA,TERTUTUP
3160,29,81,1210,4095,"2025-11-25 13:38:56",180,0,0,TERBUKA,TERTUTUP
3161,29,80.8,1587,4095,"2025-11-25 13:39:07",180,0,0,TERBUKA,TERTUTUP
3162,29,80.1,2401,4095,"2025-11-25 13:39:23",180,0,1,TERBUKA,TERTUTUP
3163,28.9,79.9,2344,3297,"2025-11-25 13:39:36",180,0,1,TERBUKA,TERTUTUP
3164,28.9,79.8,2349,81,"2025-11-25 13:39:44",0,0,1,TERTUTUP,TERTUTUP
3165,28.9,79.8,2349,81,"2025-11-25 13:39:44",0,0,1,TERTUTUP,TERTUTUP
3166,28.9,80.6,2298,96,"2025-11-25 13:39:54",0,0,1,TERTUTUP,TERTUTUP
3167,28.9,80.1,2332,93,"2025-11-25 13:40:03",0,0,1,TERTUTUP,TERTUTUP
3168,28.9,79.4,2237,80,"2025-11-25 13:40:28",180,0,1,TERBUKA,TERTUTUP
3169,28.9,80.4,2006,4095,"2025-11-25 13:40:40",180,0,1,TERBUKA,TERTUTUP
3170,28.9,80.3,2000,4095,"2025-11-25 13:40:50",180,0,1,TERBUKA,TERTUTUP
3171,28.9,80.4,2013,4095,"2025-11-25 13:40:55",180,90,1,TERBUKA,TERBUKA
3172,28.9,79.9,2010,4095,"2025-11-25 13:40:57",180,0,1,TERBUKA,TERTUTUP
3173,28.9,80.5,2004,4095,"2025-11-25 13:41:03",180,0,1,TERBUKA,TERTUTUP
3174,28.9,79.8,2000,4095,"2025-11-25 13:41:14",180,0,1,TERBUKA,TERTUTUP
3175,28.9,79.8,2011,4095,"2025-11-25 13:41:32",180,0,1,TERBUKA,TERTUTUP
3176,28.8,80.5,2037,89,"2025-11-25 13:41:52",0,0,1,TERTUTUP,TERTUTUP
3177,28.9,80.7,1995,80,"2025-11-25 13:42:02",0,0,1,TERTUTUP,TERTUTUP
3178,28.8,80.5,2018,85,"2025-11-25 13:42:16",0,0,1,TERTUTUP,TERTUTUP
3179,28.8,80.3,2007,83,"2025-11-25 13:42:27",0,0,1,TERTUTUP,TERTUTUP
3180,28.8,81.4,2020,92,"2025-11-25 13:43:16",0,0,1,TERTUTUP,TERTUTUP
3181,28.8,80.4,1995,84,"2025-11-25 13:43:29",0,0,1,TERTUTUP,TERTUTUP
3182,28.8,80.3,1983,77,"2025-11-25 13:43:51",0,0,1,TERTUTUP,TERTUTUP
3183,28.8,79.9,2011,78,"2025-11-25 13:44:03",0,0,1,TERTUTUP,TERTUTUP
3184,28.8,80.5,1905,82,"2025-11-25 13:44:12",0,0,1,TERTUTUP,TERTUTUP
3185,28.8,80.3,1975,74,"2025-11-25 13:44:22",0,0,1,TERTUTUP,TERTUTUP
3186,28.8,80.4,1973,65,"2025-11-25 13:44:40",0,0,1,TERTUTUP,TERTUTUP
3187,28.8,80.1,1992,86,"2025-11-25 13:44:46",0,0,1,TERTUTUP,TERTUTUP
3188,28.8,80.7,2052,80,"2025-11-25 13:44:53",0,0,1,TERTUTUP,TERTUTUP
3189,28.8,81.3,2075,80,"2025-11-25 13:45:00",0,0,1,TERTUTUP,TERTUTUP
3190,28.8,80.9,2054,81,"2025-11-25 13:45:05",0,0,1,TERTUTUP,TERTUTUP
3191,28.8,81.3,2080,3696,"2025-11-25 13:45:10",0,0,1,TERTUTUP,TERTUTUP
3192,28.8,81.6,1992,90,"2025-11-25 13:45:18",0,0,1,TERTUTUP,TERTUTUP
3193,28.9,81.4,1999,85,"2025-11-25 13:45:23",0,0,1,TERTUTUP,TERTUTUP
3194,28.9,80.9,1968,71,"2025-11-25 13:45:30",0,0,1,TERTUTUP,TERTUTUP
3195,28.9,80.5,1977,74,"2025-11-25 13:45:37",0,0,1,TERTUTUP,TERTUTUP
3196,28.9,81.1,1994,85,"2025-11-25 13:45:43",0,0,1,TERTUTUP,TERTUTUP
3197,28.9,80.6,1998,94,"2025-11-25 13:45:49",0,0,1,TERTUTUP,TERTUTUP
3198,28.9,80.5,2013,79,"2025-11-25 13:45:55",0,0,1,TERTUTUP,TERTUTUP
3199,29,81.2,2005,86,"2025-11-25 13:46:03",1,0,1,TERBUKA,TERTUTUP
3200,29,81,1996,93,"2025-11-25 13:46:10",1,0,1,TERBUKA,TERTUTUP
3201,29,81.7,2000,79,"2025-11-25 13:46:15",0,1,1,TERTUTUP,TERBUKA
3202,29,80.5,2011,83,"2025-11-25 13:46:21",0,0,1,TERTUTUP,TERTUTUP
3203,29,80,2025,86,"2025-11-25 13:46:29",0,0,1,TERTUTUP,TERTUTUP
3204,29,80,2009,97,"2025-11-25 13:46:38",0,0,1,TERTUTUP,TERTUTUP
3205,29,80.6,2011,83,"2025-11-25 13:46:44",0,0,1,TERTUTUP,TERTUTUP
3206,29,80.8,1981,84,"2025-11-25 13:46:53",0,0,1,TERTUTUP,TERTUTUP
3207,29,80.1,1961,83,"2025-11-25 13:46:59",0,0,1,TERTUTUP,TERTUTUP
3208,29,79.9,1990,87,"2025-11-25 13:47:09",0,0,1,TERTUTUP,TERTUTUP
3209,29,79.7,1973,78,"2025-11-25 13:47:19",0,0,1,TERTUTUP,TERTUTUP
3210,29,80,1966,92,"2025-11-25 13:47:29",0,0,1,TERTUTUP,TERTUTUP
3211,29,80.7,1983,73,"2025-11-25 13:47:39",0,0,1,TERTUTUP,TERTUTUP
3212,29,80,1984,97,"2025-11-25 13:47:50",0,0,1,TERTUTUP,TERTUTUP
3213,28.9,80.2,1066,96,"2025-11-25 13:48:21",0,0,0,TERTUTUP,TERTUTUP
3214,28.9,80.7,1103,93,"2025-11-25 13:48:49",0,0,0,TERTUTUP,TERTUTUP
3215,28.9,80.2,1039,87,"2025-11-25 13:48:57",0,0,0,TERTUTUP,TERTUTUP
3216,28.9,80.9,1036,97,"2025-11-25 13:49:03",0,0,0,TERTUTUP,TERTUTUP
3217,28.9,80.6,1041,93,"2025-11-25 13:49:11",0,0,0,TERTUTUP,TERTUTUP
3218,28.9,80.6,1054,87,"2025-11-25 13:49:19",0,0,0,TERTUTUP,TERTUTUP
3219,28.9,80.4,1033,80,"2025-11-25 13:49:25",0,0,0,TERTUTUP,TERTUTUP
3220,28.9,80.3,1906,69,"2025-11-25 13:50:05",180,0,0,TERBUKA,TERTUTUP
3221,28.9,80.9,1894,88,"2025-11-25 13:50:11",180,0,0,TERBUKA,TERTUTUP
3222,29,80.4,1899,68,"2025-11-25 13:50:18",180,0,0,TERBUKA,TERTUTUP
3223,29,80.5,1906,87,"2025-11-25 13:50:25",180,0,0,TERBUKA,TERTUTUP
3224,29,80.5,1912,70,"2025-11-25 13:50:30",180,0,0,TERBUKA,TERTUTUP
3225,29,80.8,1957,109,"2025-11-25 13:50:53",180,0,0,TERBUKA,TERTUTUP
3226,29,80.5,2041,85,"2025-11-25 13:51:05",180,0,0,TERBUKA,TERTUTUP
3227,29,81.1,1979,67,"2025-11-25 13:51:13",180,0,1,TERBUKA,TERTUTUP
3228,29,80.2,1889,76,"2025-11-25 13:51:25",180,1,0,TERBUKA,TERBUKA
3229,29,79.2,2287,97,"2025-11-25 13:51:30",180,0,1,TERBUKA,TERTUTUP
3230,29,80.7,2231,100,"2025-11-25 13:51:40",180,0,1,TERBUKA,TERTUTUP
3231,29,80.2,2378,71,"2025-11-25 13:51:46",180,0,1,TERBUKA,TERTUTUP
3232,29,79.9,2142,84,"2025-11-25 13:51:53",180,0,1,TERBUKA,TERTUTUP
3233,29,80,2347,80,"2025-11-25 13:52:02",180,0,1,TERBUKA,TERTUTUP
3234,29,80.3,2369,88,"2025-11-25 13:52:10",180,90,1,TERBUKA,TERBUKA
3235,29,80.3,2369,88,"2025-11-25 13:52:15",180,0,1,TERBUKA,TERTUTUP
3236,29,81.5,2036,65,"2025-11-25 13:52:23",180,0,1,TERBUKA,TERTUTUP
3237,29,80.2,2048,74,"2025-11-25 13:52:30",180,0,1,TERBUKA,TERTUTUP
3238,29,80.9,1902,87,"2025-11-25 13:52:41",180,0,1,TERBUKA,TERTUTUP
3239,29,80.9,1928,86,"2025-11-25 13:52:48",180,0,0,TERBUKA,TERTUTUP
3240,29,80.7,1935,79,"2025-11-25 13:52:54",180,0,0,TERBUKA,TERTUTUP
3241,29,80.1,1926,74,"2025-11-25 13:53:01",180,0,0,TERBUKA,TERTUTUP
3242,29.1,80.2,1910,79,"2025-11-25 13:53:07",180,0,0,TERBUKA,TERTUTUP
3243,29.1,80.2,1885,99,"2025-11-25 13:53:13",180,0,0,TERBUKA,TERTUTUP
3244,29.1,79.9,1895,92,"2025-11-25 13:53:19",180,0,0,TERBUKA,TERTUTUP
3245,29.1,80.1,1888,67,"2025-11-25 13:53:25",180,0,0,TERBUKA,TERTUTUP
3246,29.1,79.9,1917,80,"2025-11-25 13:53:31",180,0,0,TERBUKA,TERTUTUP
3247,29.1,80.5,1899,89,"2025-11-25 13:53:38",180,0,0,TERBUKA,TERTUTUP
3248,29.1,80,1930,67,"2025-11-25 13:53:44",180,0,0,TERBUKA,TERTUTUP
3249,29.1,79.2,1903,82,"2025-11-25 13:53:50",180,0,0,TERBUKA,TERTUTUP
3250,29.1,79.8,1907,88,"2025-11-25 13:53:56",180,0,0,TERBUKA,TERTUTUP
3251,29.1,79.9,1894,93,"2025-11-25 13:54:03",180,0,0,TERBUKA,TERTUTUP
3252,29,80.2,1895,87,"2025-11-25 13:54:08",180,0,0,TERBUKA,TERTUTUP
3253,29,80.5,2125,84,"2025-11-25 13:54:14",180,0,1,TERBUKA,TERTUTUP
3254,29.1,80.2,1941,79,"2025-11-25 13:54:21",180,0,0,TERBUKA,TERTUTUP
3255,29.1,80.4,1907,81,"2025-11-25 13:54:29",180,0,0,TERBUKA,TERTUTUP
3256,29.1,80.2,1938,77,"2025-11-25 13:54:35",180,0,0,TERBUKA,TERTUTUP
3257,29.1,79.7,1897,78,"2025-11-25 13:54:44",180,0,0,TERBUKA,TERTUTUP
3258,29.1,79.9,1899,67,"2025-11-25 13:54:49",180,0,0,TERBUKA,TERTUTUP
3259,29.1,79.9,1900,92,"2025-11-25 13:54:55",180,0,0,TERBUKA,TERTUTUP
3260,29,80.3,1893,60,"2025-11-25 13:55:01",180,0,0,TERBUKA,TERTUTUP
3261,29.1,80.1,1900,81,"2025-11-25 13:55:06",180,0,0,TERBUKA,TERTUTUP
3262,29.1,80.2,1881,101,"2025-11-25 13:55:13",180,0,0,TERBUKA,TERTUTUP
3263,29.1,79.7,1882,82,"2025-11-25 13:55:29",180,0,0,TERBUKA,TERTUTUP
3264,29.1,79.5,1867,67,"2025-11-25 13:55:42",180,0,0,TERBUKA,TERTUTUP
3265,29,79.8,1885,85,"2025-11-25 13:56:05",180,0,0,TERBUKA,TERTUTUP
3266,29,80,1861,73,"2025-11-25 13:56:15",180,0,0,TERBUKA,TERTUTUP
3267,29,79.9,1928,74,"2025-11-25 13:57:06",180,0,0,TERBUKA,TERTUTUP
3268,28.9,80.2,1885,80,"2025-11-25 13:57:14",180,1,0,TERBUKA,TERBUKA
3269,29,80.7,1904,85,"2025-11-25 13:57:20",180,1,0,TERBUKA,TERBUKA
3270,29,80.6,1892,75,"2025-11-25 13:57:29",180,0,0,TERBUKA,TERTUTUP
3271,29,80.3,1921,73,"2025-11-25 13:57:36",0,1,0,TERTUTUP,TERBUKA
3272,29,81.6,1931,79,"2025-11-25 13:57:44",180,1,0,TERBUKA,TERBUKA
3273,29,80.4,1932,80,"2025-11-25 13:57:51",180,0,0,TERBUKA,TERTUTUP
3274,29,80.8,1919,91,"2025-11-25 13:58:00",180,0,0,TERBUKA,TERTUTUP
3275,29.1,80.5,1916,81,"2025-11-25 13:58:05",180,0,0,TERBUKA,TERTUTUP
3276,29.1,79.8,1900,82,"2025-11-25 13:58:12",180,0,0,TERBUKA,TERTUTUP
3277,29.1,80.3,2198,67,"2025-11-25 13:58:19",180,0,1,TERBUKA,TERTUTUP
3278,29.1,80.6,2276,78,"2025-11-25 13:58:25",180,0,1,TERBUKA,TERTUTUP
3279,29.1,79.9,2321,97,"2025-11-25 13:58:31",180,0,1,TERBUKA,TERTUTUP
3280,29.1,80.4,2249,112,"2025-11-25 13:58:39",180,0,1,TERBUKA,TERTUTUP
3281,29.1,79.4,2281,96,"2025-11-25 13:58:46",180,0,1,TERBUKA,TERTUTUP
3282,29.1,80.7,2243,72,"2025-11-25 13:58:53",180,0,1,TERBUKA,TERTUTUP
3283,29.1,79.9,2230,79,"2025-11-25 13:59:00",180,0,1,TERBUKA,TERTUTUP
3284,29.1,80.3,2231,91,"2025-11-25 13:59:08",180,0,1,TERBUKA,TERTUTUP
3285,29.1,80.2,2282,94,"2025-11-25 13:59:14",180,0,1,TERBUKA,TERTUTUP
3286,29.1,79.7,2391,74,"2025-11-25 13:59:20",180,0,1,TERBUKA,TERTUTUP
3287,29.1,80.7,1977,82,"2025-11-25 13:59:27",180,0,1,TERBUKA,TERTUTUP
3288,29.1,80.2,1999,80,"2025-11-25 13:59:34",180,1,1,TERBUKA,TERBUKA
3289,29.1,80.4,1968,49,"2025-11-25 13:59:46",180,0,1,TERBUKA,TERTUTUP
3290,29.1,80.4,2004,98,"2025-11-25 13:59:52",180,0,1,TERBUKA,TERTUTUP
3291,29.1,80.1,2035,69,"2025-11-25 13:59:58",180,0,1,TERBUKA,TERTUTUP
3292,29.1,80.1,2059,84,"2025-11-25 14:00:05",180,0,1,TERBUKA,TERTUTUP
3293,29.1,80,2234,64,"2025-11-25 14:00:18",180,0,1,TERBUKA,TERTUTUP
3294,29.1,80.2,2041,82,"2025-11-25 14:00:27",180,0,1,TERBUKA,TERTUTUP
3295,29.1,80.1,2013,80,"2025-11-25 14:00:33",180,0,1,TERBUKA,TERTUTUP
3296,29,79.8,1969,88,"2025-11-25 14:00:44",180,0,1,TERBUKA,TERTUTUP
3297,29,80,2032,67,"2025-11-25 14:00:55",180,0,1,TERBUKA,TERTUTUP
3298,29,80.2,2084,74,"2025-11-25 14:01:02",180,90,1,TERBUKA,TERBUKA
3299,29,80.2,2084,74,"2025-11-25 14:01:05",180,0,1,TERBUKA,TERTUTUP
3300,29,80.2,2166,97,"2025-11-25 14:01:12",180,90,1,TERBUKA,TERBUKA
3301,29,80.2,2166,97,"2025-11-25 14:01:12",180,90,1,TERBUKA,TERBUKA
3302,29,80.9,2470,120,"2025-11-25 14:01:18",180,1,1,TERBUKA,TERBUKA
3303,29,81,2598,77,"2025-11-25 14:01:28",180,0,1,TERBUKA,TERTUTUP
3304,29.1,80.7,2572,74,"2025-11-25 14:01:35",180,0,1,TERBUKA,TERTUTUP
3305,29,80.2,2613,68,"2025-11-25 14:01:41",180,0,1,TERBUKA,TERTUTUP
3306,29,80.5,2585,75,"2025-11-25 14:01:47",180,0,1,TERBUKA,TERTUTUP
3307,29.1,80.6,2573,82,"2025-11-25 14:01:54",180,0,1,TERBUKA,TERTUTUP
3308,29.1,79.9,2559,77,"2025-11-25 14:02:10",180,0,1,TERBUKA,TERTUTUP
3309,29.1,80,2464,56,"2025-11-25 14:02:20",180,0,1,TERBUKA,TERTUTUP
3310,29,81.2,2164,59,"2025-11-25 14:02:27",180,0,1,TERBUKA,TERTUTUP
3311,29,80.4,2086,104,"2025-11-25 14:02:34",180,0,1,TERBUKA,TERTUTUP
3312,29,80.7,2040,94,"2025-11-25 14:02:43",180,0,1,TERBUKA,TERTUTUP
3313,29.1,80.2,2000,67,"2025-11-25 14:02:55",180,0,1,TERBUKA,TERTUTUP
3314,29.1,81.2,1998,88,"2025-11-25 14:03:02",180,0,1,TERBUKA,TERTUTUP
3315,29.1,80.5,1979,75,"2025-11-25 14:03:08",180,0,1,TERBUKA,TERTUTUP
3316,29.1,80.6,1971,77,"2025-11-25 14:03:15",180,0,1,TERBUKA,TERTUTUP
3317,29.1,80,1985,81,"2025-11-25 14:03:40",180,0,1,TERBUKA,TERTUTUP
3318,29.1,79.8,1943,90,"2025-11-25 14:03:48",180,0,1,TERBUKA,TERTUTUP
3319,29.1,80.4,1986,84,"2025-11-25 14:03:55",180,0,1,TERBUKA,TERTUTUP
3320,29.1,80.2,1985,66,"2025-11-25 14:04:08",180,0,1,TERBUKA,TERTUTUP
3321,29.1,80.7,2004,75,"2025-11-25 14:04:22",180,0,1,TERBUKA,TERTUTUP
3322,29,81.4,2356,92,"2025-11-25 14:04:29",180,0,1,TERBUKA,TERTUTUP
